idSite	campaign_id	banner_id	device	ad_group_id	criteria_id	avg_click_position	slot	location_of_presence_id	AdRetargetindId	placement	AdTargetId	AdvertisingSystem	DRF	utm_content	utm_term	utm_medium	utm_campaign	utm_source	date	impressions	clicks	cost	integration_id	sign	avg_impression_position	referrerTypeName	source_medium	marketing_source	traffic_channel	account_login	location_of_presence_name	avg_impression_position_round	avg_click_position_round	effective_impressions
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10716	none	images.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Балашиха	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10716	none	strategwar.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Балашиха	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10716	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Балашиха	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10716	none	zen.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	6	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Балашиха	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	10716	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Балашиха	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10719	none	news.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Видное	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10719	none	zen.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Видное	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98586	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Истра (городской округ)	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	98586	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	4	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Истра (городской округ)	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98594	none	disk.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы (городской округ)	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98594	none	www.mamba.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы (городской округ)	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	98594	none	disk.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы (городской округ)	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	21735	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Дзержинский	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10723	none	leadinlife.info	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Дмитров	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10723	none	ok.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Дмитров	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98582	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Дмитровский район	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	98582	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Дмитровский район	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10725	none	dvufa.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Домодедово	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10725	none	images.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Домодедово	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	20571	none	news.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Жуковский	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	216	none	zen.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Зеленоград	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10733	none	avito.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Клин	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10733	none	images.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Клин	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10734	none	otvet.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Коломна	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10734	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Коломна	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	20728	none	glav.su	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Королёв	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	20728	none	inosmi.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Королёв	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	20728	none	knigavuhe.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Королёв	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	20728	none	knigilub.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Королёв	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	100471	none	games.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красноармейск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	avito.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	championat.com	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	3	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	www.averina.com	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	zen.yandex.com	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10735	none	zen.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Красногорск	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98591	none	2whois.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Ленинский район	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98591	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	12	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Ленинский район	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	98591	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Ленинский район	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	21641	none	zen.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Лобня	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	21641	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Лобня	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	21630	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Лыткарино	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10738	none	games.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10738	none	images.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	10738	none	win.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	4	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы	--	--	0
34	29966930	4763419972	desktop	2925366264	10957707581	--	other	10738	none	games.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Люберцы	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	98595	none	regnum.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Можайский район	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	220vk.com	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	74.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	afisha.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	auto.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	4	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	avito.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	20	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	blog-craft.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	capitalgains.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	disk.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	findanime.me	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	fotostrana.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	5	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	gamerant.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	games.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	20	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	images.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	3	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	ingenerhvostov.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	knife.media	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	lady.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	lenta.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	5	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	lilacbux.com	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	2	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	liveinternet.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	loveplanet.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	mamba.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	11	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	maps.yandex.ua	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	1	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	music.yandex.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	5	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	my.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	10	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	mylove.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	4	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	nekto.me	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	3	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
34	29966930	4763419971	desktop	2925366264	10957707581	--	other	213	none	news.mail.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	29966930.kontextnaya_reklama_rezultat_set	yandex	2019-01-02	3	0	0.00	138	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2015akr	Москва	--	--	0
