idSite	campaign_id	banner_id	device	ad_group_id	criteria_id	avg_click_position	slot	location_of_presence_id	AdRetargetindId	placement	AdTargetId	AdvertisingSystem	DRF	utm_content	utm_term	utm_medium	utm_campaign	utm_source	date	impressions	clicks	cost	integration_id	sign	avg_impression_position	referrerTypeName	source_medium	marketing_source	traffic_channel	account_login	location_of_presence_name	avg_impression_position_round	avg_click_position_round	effective_impressions
33	28515891	4453509708	desktop	2787666946	10297232357	--	other	213	none	220vk.com	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368357	--	other	10733	none	220vk.com	none	yandex direct	none	banner_240x600	реклама директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Клин	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368357	--	other	213	none	220vk.com	none	yandex direct	none	banner_240x600	реклама директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368985	--	other	213	none	220vk.com	none	yandex direct	none	banner_300x250	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368357	--	other	213	none	220vk.com	none	yandex direct	none	banner_300x250	реклама директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	tablet	2793898938	10330368357	--	other	213	none	220vk.com	none	yandex direct	none	banner_300x250	реклама директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28830090	4522452871	tablet	2818188666	10451185957	--	other	213	none	220vk.com	none	yandex direct	none	banner_336x280	настройка яндекс директ	cpc	28830090.set_kontextnaya_reklama_udvaivaem_prodazhi	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28830090	4522452871	tablet	2818188666	10451185912	--	other	213	none	220vk.com	none	yandex direct	none	banner_336x280	реклама директ	cpc	28830090.set_kontextnaya_reklama_udvaivaem_prodazhi	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368829	--	other	213	none	24molnia.com	none	yandex direct	none	banner_240x600	заказать контекстную рекламу	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368441	--	other	213	none	24molnia.com	none	yandex direct	none	banner_240x600	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368809	--	other	213	none	24molnia.com	none	yandex direct	none	banner_300x250	эффективная контекстная реклама	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616958	desktop	2787666872	10297232226	--	other	213	none	24open.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	24open.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368829	--	other	213	none	24open.ru	none	yandex direct	none	banner_240x600	заказать контекстную рекламу	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368632	--	other	213	none	24open.ru	none	yandex direct	none	banner_240x600	контекстная реклама в интернете	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368985	--	other	10738	none	24open.ru	none	yandex direct	none	banner_240x600	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Люберцы	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368985	--	other	1	none	24open.ru	none	yandex direct	none	banner_240x600	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва и область	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368992	--	other	98599	none	24open.ru	none	yandex direct	none	banner_240x600	реклама гугл	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Одинцовский район	--	--	0
33	28576206	4466126906	desktop	2793898938	10330368985	--	other	213	none	24open.ru	none	yandex direct	none	banner_240x400	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126906	desktop	2793898938	10330368985	--	other	1	none	24open.ru	none	yandex direct	none	banner_240x400	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва и область	--	--	0
33	28515891	4452617027	desktop	2787666946	10297232357	--	other	10740	none	24smi.org	none	yandex direct	none	base	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Мытищи	--	--	0
33	28515891	4453509708	tablet	2787666946	10297232357	--	other	10743	none	24smi.org	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Одинцово	--	--	0
33	28576206	4466126907	tablet	2793898938	10330368257	--	other	213	none	24smi.org	none	yandex direct	none	banner_300x250	настройка контекстной рекламы яндекс	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126906	desktop	2793898938	10330368441	--	other	98591	none	2whois.ru	none	yandex direct	none	banner_240x400	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Ленинский район	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	10735	none	360tv.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Красногорск	--	--	0
33	28515891	4453509644	desktop	2787666877	10297232235	--	other	213	none	360tv.ru	none	yandex direct	none	base_hd	реклама гугл	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509694	desktop	2787666931	10297232332	--	other	213	none	360tv.ru	none	yandex direct	none	base_hd	реклама google	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452617013	desktop	2787666931	10297232332	--	other	213	none	3dnews.ru	none	yandex direct	none	base	реклама google	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509694	tablet	2787666931	10297232332	--	other	213	none	3dnews.ru	none	yandex direct	none	base_hd	реклама google	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126902	mobile	2793898938	10330368558	--	other	213	none	3dnews.ru	none	yandex direct	none	banner_300x300	настройка контекстной рекламы	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368985	--	other	10735	none	3dnews.ru	none	yandex direct	none	banner_240x600	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Красногорск	--	--	0
33	28576206	4466126907	tablet	2793898938	10330368927	--	other	213	none	3dnews.ru	none	yandex direct	none	banner_300x250	реклама google	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28830090	4522452878	desktop	2818188666	10451185950	--	other	213	none	3dnews.ru	none	yandex direct	none	banner_240x400	реклама google	cpc	28830090.set_kontextnaya_reklama_udvaivaem_prodazhi	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	4pda.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452617027	tablet	2787666946	10297232357	--	other	213	none	5-tv.ru	none	yandex direct	none	base	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126896	mobile	2793898938	10330368660	--	other	213	none	6cotok.org	none	yandex direct	none	banner_300x600	объявления яндекс	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	74.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452617014	desktop	2787666932	10297232334	--	other	213	none	74.ru	none	yandex direct	none	base	реклама директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452617017	desktop	2787666936	10297232339	--	other	213	none	74.ru	none	yandex direct	none	base	реклама яндекс	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509639	desktop	2787666872	10297232226	--	other	10735	none	74.ru	none	yandex direct	none	base_hd	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Красногорск	--	--	0
33	28515891	4453509654	desktop	2787666887	10297232257	--	other	213	none	74.ru	none	yandex direct	none	base_hd	заказать контекстную рекламу	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509695	desktop	2787666932	10297232334	--	other	213	none	74.ru	none	yandex direct	none	base_hd	реклама директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509708	desktop	2787666946	10297232357	--	other	213	none	74.ru	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509708	desktop	2787666946	10297232357	--	other	10761	none	74.ru	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Чехов	--	--	0
33	28515891	4453509708	tablet	2787666946	10297232357	--	other	213	none	7days.ru	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126906	tablet	2793898938	10330368441	--	other	213	none	7days.ru	none	yandex direct	none	banner_240x400	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	7fa.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453176371	desktop	2787980736	10298451856	--	other	213	none	7kingdoms.ru	none	yandex direct	none	banner_728x90	контекстная реклама	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368985	--	other	10731	none	7youtube.ru	none	yandex direct	none	banner_240x600	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Истра	--	--	0
33	28576206	4466126904	desktop	2793898938	10330368723	--	other	213	none	7youtube.ru	none	yandex direct	none	banner_240x600	реклама яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368441	--	other	10731	none	7youtube.ru	none	yandex direct	none	banner_300x250	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Истра	--	--	0
33	28515891	4453509695	desktop	2787666932	10297232334	--	other	217	none	a-russia.ru	none	yandex direct	none	base_hd	реклама директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Пущино	--	--	0
33	28576206	4466126902	mobile	2793898938	10330368441	--	other	213	none	actualnews.org	none	yandex direct	none	banner_300x300	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509639	desktop	2787666872	10297232226	--	other	213	none	adella.ru	none	yandex direct	none	base_hd	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126906	desktop	2793898938	10330368985	--	other	10752	none	adminway.ru	none	yandex direct	none	banner_240x400	настройка яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Сергиев Посад	--	--	0
33	28515891	4453509642	tablet	2787666875	10297232232	--	other	213	none	advanceduser.ru	none	yandex direct	none	base_hd	объявления яндекс	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	advcertificate.site	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509708	desktop	2787666946	10297232357	--	other	213	none	afisha.ru	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616956	tablet	2787666870	10297232223	--	other	10745	none	aftershock.su	none	yandex direct	none	base	агентство контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Орехово-Зуево	--	--	0
33	28515891	4452616958	desktop	2787666872	10297232226	--	other	213	none	aftershock.su	none	yandex direct	none	base	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28830090	4522452878	desktop	2818188666	10451185912	--	other	213	none	aftershock.su	none	yandex direct	none	banner_240x400	реклама директ	cpc	28830090.set_kontextnaya_reklama_udvaivaem_prodazhi	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616961	desktop	2787666875	10297232232	--	other	21647	none	afy.ru	none	yandex direct	none	base	объявления яндекс	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Краснознаменск	--	--	0
33	28576206	4466126906	desktop	2793898938	10330368660	--	other	213	none	albadom.ru	none	yandex direct	none	banner_240x400	объявления яндекс	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509666	desktop	2787666897	10297232280	--	other	213	none	alexeytrudov.com	none	yandex direct	none	base_hd	контекстная реклама для сайта	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616958	desktop	2787666872	10297232226	--	other	213	none	all-world-news.ru	none	yandex direct	none	base	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	3	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616962	desktop	2787666876	10297232233	--	other	213	none	all-world-news.ru	none	yandex direct	none	base	настройка яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	5	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452617027	desktop	2787666946	10297232357	--	other	216	none	all-world-news.ru	none	yandex direct	none	base	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Зеленоград	--	--	0
33	28515891	4452617027	desktop	2787666946	10297232357	--	other	213	none	all-world-news.ru	none	yandex direct	none	base	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	12	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509639	desktop	2787666872	10297232226	--	other	213	none	all-world-news.ru	none	yandex direct	none	base_hd	настройка контекстной рекламы	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4453509708	desktop	2787666946	10297232357	--	other	213	none	all-world-news.ru	none	yandex direct	none	base_hd	яндекс директ	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	10	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126896	desktop	2793898938	10330368441	--	other	213	none	all-world-news.ru	none	yandex direct	none	banner_300x600	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368829	--	other	213	none	all-world-news.ru	none	yandex direct	none	banner_300x250	заказать контекстную рекламу	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368667	--	other	213	none	all-world-news.ru	none	yandex direct	none	banner_300x250	контекстная реклама	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	2	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28576206	4466126907	desktop	2793898938	10330368441	--	other	213	none	all-world-news.ru	none	yandex direct	none	banner_300x250	яндекс директ	cpc	28576206.set_kontextnaya_reklama_rezultat	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
33	28515891	4452616976	tablet	2787666890	10297232262	--	other	213	none	alladvertising.ru	none	yandex direct	none	base	контекстная реклама	cpc	28515891.set_kontextnaya_reklama	yandex	2019-01-02	1	0	0.00	137	1	--	Campaigns	yandex/cpc	yandex	cpc	direct2016akr2017	Москва	--	--	0
